cited_pub_title,cited_pub_year,cited_by_count_at_scrape,citing_title,citing_container,citing_url,citing_snippet,final_class,crossref_type,lens_id,lens_publication_number,lens_publication_date,lens_jurisdiction,lens_family_id,lens_applicants,lens_owners,lens_inventors
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,Active Authentication via Korean Keystrokes Under Varying LLM Assistance and Cognitive Contexts,"DH Roh, R Kumar - arXiv preprint arXiv:2509.24807, 2025 - arxiv.org",https://arxiv.org/abs/2509.24807,"Keystroke dynamics is a promising modality for active user authentication, but its effectiveness under varying LLM-assisted typing and cognitive conditions remains …",unknown,dataset,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,The Impact of Artificial Intelligence on Education,"J John - Journal of Systemics, Cybernetics and Informatics, 2024 - iiisci.org",https://www.iiisci.org/journal/PDV/sci/pdfs/SA121NK24.pdf,"ABSTRACT 1 The advancement of artificial intelligence (AI) technology has greatly impacted our daily lives. Generating a video from a text description used to be difficult, if not …",book,book-chapter,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,AI-Based Examination Content Creation: Evaluating Large Language Models for Question Generation,"SH Abdelhamied, KK Antr, CM Abdellah… - 2025 Intelligent …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/11167467/,Automated multiple-choice question (MCQ) generation has the potential to revolutionize AI-driven educational assessments. This study evaluates the performance of three state-of-the …,unknown,proceedings-article,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,Moonshot: A Smartphone Application for University Students and Teachers Featuring Academic Integrity Assessment and Personal Wellbeing Assistance,"M Chowdhury, A Akter, TB Rashfi - … International Conference on …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/11020113/,"Because of their involvement in national development, leadership, and creativity, the welfare of teachers and students is vital. Academic misconduct detection, well-being status …",unknown,proceedings-article,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,BOARD# 88: WIP: Detecting Academic Dishonesty in Online Exams Using Machine Learning Techniques,"SBZ Choya, M Boicu - 2025 ASEE Annual Conference & Exposition, 2025 - peer.asee.org",https://peer.asee.org/board-88-wip-detecting-academic-dishonesty-in-online-exams-using-machine-learning-techniques,"The COVID-19 pandemic has increased the need for robust methods to uphold academic integrity in online examinations, where issues like impersonation and cheating are …",unknown,proceedings-article,,,,,,,,
Keystroke Dynamics Against Academic Dishonesty in the Age of LLMs,2024,9,Automated Detection of Suspicious Behavior During Online Exams Using Artificial Intelligence and Computer Vision,"DER Moustapha, AD KORA, B NIANG, AY KHLIL… - 2025 - researchgate.net",https://www.researchgate.net/profile/Moustapha-Der/publication/395715157_Automated_Detection_of_Suspicious_Behavior_During_Online_Exams_Using_Artificial_Intelligence_and_Computer_Vision/links/68d15622f3032e2b4be291e7/Automated-Detection-of-Suspicious-Behavior-During-Online-Exams-Using-Artificial-Intelligence-and-Computer-Vision.pdf,Online exams are becoming more frequent. They pose challenges for academic integrity. This paper presents an automated system to monitor students remotely. The system uses …,unknown,journal-article,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Llm-assisted cheating detection in korean language via keystrokes,"DH Roh, R Kumar, A Ngo - arXiv preprint arXiv:2507.22956, 2025 - arxiv.org",https://arxiv.org/abs/2507.22956,"This paper presents a keystroke-based framework for detecting LLM-assisted cheating in Korean, addressing key gaps in prior research regarding language coverage, cognitive …",unknown,proceedings-article,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Advances in NLP Techniques for Detection of Message-Based Threats in Digital Platforms: A Systematic Review,"J Saias - Electronics, 2025 - mdpi.com",https://www.mdpi.com/2079-9292/14/13/2551,"Users of all ages face risks on social media and messaging platforms. When encountering suspicious messages, legitimate concerns arise about a sender's malicious intent. This …",review,journal-article,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Keystroke Dynamics against academic Dishonesty in the age of LLMs,"D Kundu, A Mehta, R Kumar, N Lal… - … Joint Conference on …, 2024 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10744461/,The transition to online examinations and assignments raises significant concerns about academic integrity. Traditional plagiarism detection systems often struggle to identify …,unknown,proceedings-article,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Feature Identification and Study of Attackers' Behaviours Using Honeypots,"J Haseeb, M Mansoori, I Welch - IFIP Annual Conference on Data and …, 2025 - Springer",https://link.springer.com/chapter/10.1007/978-3-031-96590-6_20,"Investigating the attack process followed by automated scripts, tools or botnets and their threat actors is a widely researched area in the cyber security. There has also been …",book,book-chapter,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Active Authentication via Korean Keystrokes Under Varying LLM Assistance and Cognitive Contexts,"DH Roh, R Kumar - arXiv preprint arXiv:2509.24807, 2025 - arxiv.org",https://arxiv.org/abs/2509.24807,"Keystroke dynamics is a promising modality for active user authentication, but its effectiveness under varying LLM-assisted typing and cognitive conditions remains …",unknown,dataset,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,Weak Links in LinkedIn: Enhancing Fake Profile Detection in the Age of LLMs,"A Gulati, R Kumar, V Agarwal, A Sharma - arXiv preprint arXiv:2507.16860, 2025 - arxiv.org",https://arxiv.org/abs/2507.16860,Large Language Models (LLMs) have made it easier to create realistic fake profiles on platforms like LinkedIn. This poses a significant risk for text-based fake profile detectors. In …,unknown,journal-article,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,DeepFakeGuard: Safeguarding Digital Platforms Against Fake Profiles Using AI,"MS Sudha, S Manjula, I Bharathi… - … Analysis and Deep …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10933074/,"This research introduces DeepFakeGuard, a hybrid deep learning framework designed to detect fake profiles on social media platforms, addressing the growing threat of fraudulent …",unknown,proceedings-article,,,,,,,,
Spotting Fake Profiles in Social Networks via Keystroke Dynamics,2024,8,An Effective Machine Learning Model for Scam Profile Identification on Instagram using Boosting Classifiers and Neural Networks,"JJ Needhipathi - 2025 International Conference on Networks …, 2025 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/11102422/,"Scammers are now common on social media sites like Instagram, which detect unsuspecting information about people. While AI has been found to contribute to the spread …",unknown,proceedings-article,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Publicly available datasets for predictive maintenance in the energy sector: A review,"E Jovicic, D Primorac, M Cupic, A Jovic - IEEE access, 2023 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/10182232/,Predictive maintenance (PdM) uses statistical and machine learning methods to detect and predict the onset of faults. PdM is often used in industrial IoT settings in the energy sector …,review,journal-article,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Discrimination of internal faults and other transients in an interconnected system with power transformers and phase angle regulators,"PK Bera, C Isik, V Kumar - IEEE systems journal, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9152029/,This article solves the problem of accurate detection of internal faults and classification of transients in a five-bus interconnected system for phase angle regulators (PARs) and power …,unknown,journal-article,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Detection and classification of internal faults in power transformers using tree based classifiers,"SR Pani, PK Bera, V Kumar - 2020 IEEE International …, 2020 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9379641/,"This article discriminates the internal faults from magnetizing inrush for a 3-phase transformer using a Decision Tree (DT). Afterwards, the internal faults are classified with DT …",unknown,proceedings-article,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Analysis of the monitoring and identification effect of system cognitive service technology on DC system in power grid,"X Wu, X Chen, K Zhang - Energy Informatics, 2025 - Springer",https://link.springer.com/article/10.1186/s42162-025-00569-7,"In contemporary power grid infrastructure, the stability and health of DC systems are critical for uninterrupted energy delivery. As these systems become more complex, traditional …",book,posted-content,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Intelligent protection & classification of transients in two-core symmetric phase angle regulating transformers,"PK Bera, C Isik - arXiv preprint arXiv:2006.09865, 2020 - arxiv.org",https://arxiv.org/abs/2006.09865,"This paper investigates the applicability of time and time-frequency features based classifiers to distinguish internal faults and other transients-magnetizing inrush, sympathetic …",unknown,journal-article,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Research on Transformer Winding State Identification Method Based on Frequency Domain Analysis and Multi-field Coupling,"Y Jing, C Wang, X Wang, Y Li, D Li… - 2021 3rd International …, 2021 - ieeexplore.ieee.org",https://ieeexplore.ieee.org/abstract/document/9633890/,"Aiming at the difficulties in data acquisition and low accuracy of online monitoring of power transformers, this paper proposes a method for identifying the state of transformer windings …",unknown,proceedings-article,,,,,,,,
Identification of Internal Faults in Indirect Symmetrical Phase Shift Transformers Using Ensemble Learning,2018,8,Differentiation of Internal Faults in Power Transformers using Decision Tree based Classifiers,"SR Pani, PK Bera, V Kumar - academia.edu",https://www.academia.edu/download/87285141/2005.14022v1.pdf,This paper proposes a Decision Tree (DT) based classification of internal faults in a power transformer. The faults are simulated in Power System Computer Aided Design (PSCAD) …,unknown,proceedings-article,,,,,,,,
